Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PHF13	301.820245898357	0.00130546793943653	0.00018004457603143	7.25080404093172	4.14304734150688e-13	1.3257751492822e-11
THAP3	301.820245898357	0.00122702400482599	0.000315025362316677	3.89500069392043	9.81984486451288e-05	0.000628470071328825
DNAJC11	301.820245898357	-0.000767076107377774	0.000113259339636381	-6.77274041894002	1.26365564767507e-11	4.04369807256024e-10
CAMTA1	301.820245898357	-0.00159713939494125	0.000156789925193625	-10.186492486484	2.2783656558822e-24	7.29077009882304e-23
VAMP3	301.820245898357	0.000231523598898153	6.5795198926294e-05	3.51885247976093	0.000433417638205078	0.00346734110564063
PER3	301.820245898357	0.00100182367248231	9.01101301302197e-05	11.117769678443	1.0280999527284e-28	3.28991984873087e-27
PARK7	301.820245898357	-7.38622527959539e-05	2.10573316171945e-05	-3.50767391323415	0.000452042774510839	0.00482178959478228
ERRFI1	301.820245898357	3.34745364912408e-05	2.97837093504609e-06	11.2392100316822	2.61713754832322e-29	8.3748401546343e-28
RERE	301.820245898357	7.17220476688882e-06	6.06754722438027e-06	1.1820599826681	0.237181901303904	0.29191618622019
ENO1	301.820245898357	0.000137896297005126	1.1238245498376e-05	12.2702691469992	1.30817768449976e-34	4.18616859039924e-33
GPR157	301.820245898357	-0.000496347480929289	6.48454642609429e-05	-7.65431301304205	1.94348372906316e-14	6.2191479330021e-13
H6PD	301.820245898357	6.68953551249821e-05	1.30134167105304e-05	5.14049128011484	2.74021041640787e-07	1.46144555541753e-06
SPSB1	301.820245898357	0.000128248524951422	3.2970140481415e-05	3.88983859573527	0.000100310917663397	0.000458564195032672
RP13.392I16.1	301.820245898357	-0.000474621591532625	0.000136458947582339	-3.47812730452315	0.000504930058385539	0.00269296031138954
SLC25A33	301.820245898357	-0.000466759215435921	6.33741523133573e-05	-7.36513544398988	1.76967097955455e-13	2.83147356728728e-12
CLSTN1	301.820245898357	0.00071064765143535	7.33791755495879e-05	9.68459574685616	3.5059273805291e-22	1.12189676176931e-20
CTNNBIP1	301.820245898357	-0.00211766135514819	0.000234866902703902	-9.01643156514878	1.94315724840556e-19	6.2181031948978e-18
LZIC	301.820245898357	-0.00106815460437843	0.000351435160231232	-3.03940733669226	0.00237044111614511	0.0126423526194406
NMNAT1	301.820245898357	-0.00143213400478046	0.000140708027264825	-10.1780547465501	2.48478751718908e-24	7.95132005500505e-23
RBP7	301.820245898357	0.00413200088516316	0.000244306032506461	16.9132167665728	3.59535508619693e-64	1.15051362758302e-62
UBE4B	301.820245898357	-3.03956165825485e-05	7.34176987867064e-05	-0.414009388537961	0.678867231099914	0.749094875696457
KIF1B	301.820245898357	-6.05174495931918e-05	5.64478613260374e-06	-10.7209464046209	8.11684969631908e-27	2.59739190282211e-25
PGD	301.820245898357	0.000595143448307969	9.33217644850491e-05	6.3773274283012	1.80204924850067e-10	5.76655759520215e-09
DFFA	301.820245898357	0.000812025542144035	0.000149755949457133	5.42232575792573	5.88285479622165e-08	1.88251353479093e-06
PEX14	301.820245898357	0.000961042389021998	0.000233915824637517	4.1084966804245	3.98242927917202e-05	0.00105486478914067
CASZ1	301.820245898357	0.000449551051159374	7.24013258647399e-05	6.20915495386404	5.3270276563229e-10	1.70464885002333e-08
C1orf127	301.820245898357	-0.00110595154868122	0.000178151105993692	-6.20794096400604	5.36833087132771e-10	1.71786587882487e-08
TARDBP	301.820245898357	0.000230160705537261	2.7994271087245e-05	8.22170739220029	2.00626196827661e-16	6.42003829848515e-15
RP4.635E18.8	301.820245898357	0.00904099398413943	0.000570677130523214	15.8425727974247	1.58212882216032e-56	5.06281223091302e-55
SRM	301.820245898357	0.000422897525220552	5.85194375569878e-05	7.22661636671957	4.95176342943394e-13	1.58456429741886e-11
EXOSC10	301.820245898357	0.00113718630513002	9.60772640865949e-05	11.8361645280102	2.53796278201392e-32	8.12148090244456e-31
MTOR	301.820245898357	-7.97884679948414e-05	3.53550047537916e-05	-2.25678001036854	0.0240218244105786	0.0480436488211572
UBIAD1	301.820245898357	-9.57649469045155e-05	0.000135701102971018	-0.705705000238417	0.480371610781821	0.610708882549657
FBXO44	301.820245898357	0.00266652608156204	0.000392834119445892	6.78791874118084	1.13762690880337e-11	1.79280565692208e-10
FBXO6	301.820245898357	-0.00290142922735491	0.000277657831378172	-10.4496574541171	1.47055398157341e-25	4.7057727410349e-24
AGTRAP	301.820245898357	0.00068477077951867	5.91290949165469e-05	11.5809447190953	5.14756201647327e-31	1.64721984527145e-29
MTHFR	301.820245898357	0.000700863756319301	8.62247150598448e-05	8.12833948865893	4.35210915571228e-16	1.39267492982793e-14
CLCN6	301.820245898357	0.00139703942804617	9.14312293828333e-05	15.2796745431104	1.04461105307614e-52	3.34275536984366e-51
KIAA2013	301.820245898357	-0.000523540444981288	5.91623024246478e-05	-8.84922363608307	8.81302146804197e-19	2.82016686977343e-17
PLOD1	301.820245898357	0.000112043250660583	7.32134387986438e-05	1.53036454097903	0.125926520872042	0.402964866790534
MFN2	301.820245898357	-7.14075519166258e-05	9.63722856244873e-06	-7.40955259636198	1.26726209734785e-13	4.05523871151312e-12
MIIP	301.820245898357	0.0015600631285419	0.00014054022453995	11.1004741428916	1.24780151839679e-28	3.99296485886973e-27
VPS13D	301.820245898357	-7.19420905216209e-05	2.6386424491931e-05	-2.72648120792648	0.00640135976016927	0.0186221374841288
DHRS3	301.820245898357	0.000299048912896346	5.1758711764528e-05	5.77775030910439	7.57060449689147e-09	2.42259343900527e-07
LRRC38	301.820245898357	7.82842508907044e-05	4.6636589479485e-05	1.67860153935872	0.0932297263655724	0.142064344938015
PDPN	301.820245898357	0.000630216675007632	7.86179781985259e-05	8.01619030975601	1.09075461303987e-15	3.49041476172757e-14
PRDM2	301.820245898357	0.000164063151760593	4.99857071256412e-05	3.28220127702132	0.0010300005486763	0.0109866725192139
EFHD2	301.820245898357	0.00495918487414207	0.000296717027167083	16.7135163138094	1.04488257983992e-62	3.34362425548773e-61
CASP9	301.820245898357	0.00067129893415902	0.000286386103715163	2.34403459333588	0.0190764019612165	0.055494987523539
AGMAT	301.820245898357	-0.00075583963317046	9.59877481039375e-05	-7.87433446560307	3.42561416736826e-15	3.65398844519281e-14
DDI2	301.820245898357	7.21250274594359e-05	1.84924025337407e-05	3.90025186439883	9.60926686856123e-05	0.000512494232989932
PLEKHM2	301.820245898357	2.44827937832927e-05	1.51939709572937e-05	1.6113492550504	0.107103620846871	0.149013733352169
SLC25A34	301.820245898357	-0.000260444525231622	3.49606983013053e-05	-7.4496373895912	9.35971248045202e-14	9.98369331248216e-13
FBLIM1	301.820245898357	0.00288848395411055	0.000183876740909537	15.7088054738343	1.31636017652291e-55	4.21235256487331e-54
UQCRHL	301.820245898357	-0.0011222367198589	0.000398118715259018	-2.81884944577087	0.00481961180997132	0.0385568944797706
FLJ37453	301.820245898357	-0.00185409603515946	0.000416176488608402	-4.45507155235782	8.38652198852615e-06	0.000134184351816418
SPEN	301.820245898357	0.000180260067921206	2.59808276866171e-05	6.93819573785401	3.97139221893594e-12	1.2708455100595e-10
ZBTB17	301.820245898357	0.000105464905665496	0.000114521383351898	0.920918893735565	0.357092773519773	0.439498798178182
HSPB7	301.820245898357	6.57059851165745e-06	1.5669089241162e-06	4.19335062206219	2.74864099253936e-05	0.000293188372537532
FBXO42	301.820245898357	-2.38376443655995e-07	9.30835812507993e-05	-0.00256088603868523	0.99795671080112	0.999999907174192
SZRD1	301.820245898357	-0.000259194564015735	3.72840800025882e-05	-6.95188305565651	3.60442151456417e-12	1.15341488466054e-10
NECAP2	301.820245898357	0.00464125721760312	0.000331795624240279	13.9883014679001	1.83748082735873e-44	5.87993864754793e-43
NBPF1	301.820245898357	-0.000358340336421935	0.000316476006842457	-1.13228279134702	0.257515562578469	0.41202490012555
CROCCP2	301.820245898357	0.000945532365163852	0.000128907770661077	7.33495242617947	2.21800259646643e-13	7.09760830869259e-12
CROCC	301.820245898357	0.00137279603186627	0.000126938154963182	10.8146839873673	2.93301766669806e-27	9.38565653343379e-26
ATP13A2	301.820245898357	-0.000250359826626524	0.000121474700524894	-2.06100385960793	0.039302671870162	0.0628842749922592
SDHB	301.820245898357	-0.000168858639873293	2.28076694070229e-05	-7.40359029499518	1.32550958032236e-13	1.41387688567719e-12
PADI2	301.820245898357	-1.29254226763618e-05	3.76796474752666e-06	-3.43034596723501	0.000602812115602818	0.00482249692482254
RCC2	301.820245898357	0.00237261634329037	0.000187919041204717	12.6257367432269	1.5230925108939e-36	4.87389603486049e-35
PAX7	301.820245898357	0.00161739806979388	0.000328137452277573	4.92902610953936	8.26405309502485e-07	8.81498996802651e-06
ALDH4A1	301.820245898357	-0.000220610289741763	3.77950527504806e-05	-5.8370149976562	5.31443138637735e-09	2.83436340606792e-08
IFFO2	301.820245898357	0.000394850097347624	6.66881210706471e-05	5.92084603687265	3.20289607060843e-09	3.41642247531565e-08
UBR4	301.820245898357	-3.0182424469255e-05	9.23206102430213e-06	-3.26930513022	0.00107811970688957	0.00265383312465126
MRTO4	301.820245898357	0.0010094120903408	0.000114928470825131	8.78295937545946	1.59228695938708e-18	5.09531827003867e-17
AKR7A2	301.820245898357	0.000445004261721243	0.000143319827622235	3.10497346462202	0.00190296095676044	0.00405965004108894
PQLC2	301.820245898357	0.0012688710232797	0.000247101116334595	5.13502748227793	2.82102797742755e-07	4.51364476388409e-06
CAPZB	301.820245898357	5.50767455611525e-05	2.23237013645871e-05	2.46718698936381	0.0136179223232189	0.0435773514343004
MINOS1	301.820245898357	-0.000514127828961371	6.87354070363233e-05	-7.47981064096529	7.44297776996027e-14	2.38175288638729e-12
NBL1	301.820245898357	0.00133202710821911	8.82452382169888e-05	15.0946060675109	1.75734297486298e-51	5.62349751956154e-50
TMCO4	301.820245898357	0.00791719015423468	0.00066381916096772	11.9267273675755	8.58839114176057e-33	2.74828516536338e-31
OTUD3	301.820245898357	0.000637254196883841	0.000297820641014884	2.13972475081737	0.0323770175890304	0.115118284760997
PLA2G2A	301.820245898357	0.000280132372424883	2.42880605768329e-05	11.533748095642	8.91750014372928e-31	2.85360004599337e-29
CAMK2N1	301.820245898357	0.00434233958463968	0.000458947271272315	9.46152173996294	3.03493779047208e-21	9.71180092951066e-20
MUL1	301.820245898357	-0.000758826657762254	9.26707578987305e-05	-8.18841536390035	2.64687966717204e-16	8.47001493495052e-15
PINK1	301.820245898357	-0.000302019556003105	2.58748089695692e-05	-11.672339546866	1.76501577100425e-31	5.64805046721361e-30
DDOST	301.820245898357	0.000368408660936128	5.61148023805183e-05	6.56526701168658	5.19397060687709e-11	8.31035297100334e-10
HP1BP3	301.820245898357	4.53707105561943e-05	2.71108752840872e-05	1.67352437281229	0.0942241125956889	0.231936277158619
ECE1	301.820245898357	0.000498598329229326	3.85078775408673e-05	12.9479566538088	2.41291377406519e-38	7.72132407700862e-37
USP48	301.820245898357	0.000640135138353683	0.000132140659518192	4.84434647660855	1.27029094838047e-06	4.06493103481749e-05
HSPG2	301.820245898357	0.00015596870463546	1.52773949008217e-05	10.2091165180964	1.80500821786395e-24	5.77602629716464e-23
LINC00339	301.820245898357	0.00230969834861813	0.000311742173084833	7.40900188692019	1.27253495770634e-13	4.07211186466028e-12
CDC42	301.820245898357	0.000404735546032609	5.48784512760475e-05	7.37512696917636	1.64188499333502e-13	5.25403197867206e-12
ZBTB40	301.820245898357	0.00019059793262506	0.000105469018966657	1.80714616000473	0.0707394930249108	0.141478986049822
C1QA	301.820245898357	0.00193466944072648	0.000214513315092027	9.01887810505606	1.90025300107413e-19	6.08080960343721e-18
C1QC	301.820245898357	0.00182973756260104	0.000197309357642739	9.27344543847777	1.80227930138115e-20	5.76729376441966e-19
C1QB	301.820245898357	0.00136646544365243	0.000136564318085982	10.0060210661477	1.43404615250528e-23	4.5889476880169e-22
KDM1A	301.820245898357	-6.24271347052189e-05	6.97014520009576e-05	-0.895636072321151	0.370447163413454	0.515404749096979
HNRNPR	301.820245898357	0.000470480038990903	5.36309309257683e-05	8.77255029643443	1.74664456893886e-18	5.58926262060434e-17
ZNF436	301.820245898357	0.000279062244483184	0.000229117954909036	1.21798505313116	0.223229652781127	0.549488376076621
ZNF436.AS1	301.820245898357	0.00581314203206335	0.000541038904887122	10.7444066952563	6.29654409333576e-27	2.01489410986744e-25
TCEA3	301.820245898357	-6.69132497452811e-05	1.07179958736379e-05	-6.2430747813462	4.2905164002835e-10	6.86482624045361e-09
ASAP3	301.820245898357	0.000105419671705812	3.26420689146928e-05	3.22956464497753	0.00123978849284598	0.00264488211807143
ID3	301.820245898357	0.000962797409441155	8.79332274207909e-05	10.9491876697967	6.70461775340382e-28	2.14547768108922e-26
RPL11	301.820245898357	0.000130466243666499	1.01871460407301e-05	12.8069474163688	1.49916995253354e-37	4.79734384810734e-36
PITHD1	301.820245898357	9.60078344906765e-05	7.97112967957874e-05	1.20444451853091	0.228417813973669	0.406076113730968
LYPLA2	301.820245898357	0.000744906823289683	0.000135114693019999	5.51314447481611	3.5247865347673e-08	1.12793169112553e-06
GALE	301.820245898357	0.00718421662365679	0.000790170326885663	9.09198482809687	9.72472680752557e-20	3.11191257840818e-18
FUCA1	301.820245898357	0.00154729375013697	0.000138917321406746	11.1382348469457	8.17230128430581e-29	2.61513641097786e-27
SRSF10	301.820245898357	0.000984476473754294	5.86308667877946e-05	16.7910953340918	2.83562851512115e-63	9.07401124838768e-62
MYOM3	301.820245898357	-1.75380196616979e-05	3.56294326979966e-06	-4.92234041736063	8.55152914831104e-07	5.47297865491907e-06
IFNLR1	301.820245898357	-0.00187893277912959	0.000458475710397448	-4.0982166263525	4.16345542195145e-05	0.000333076433756116
NIPAL3	301.820245898357	-0.00360546652880305	0.000420284504911386	-8.57863301328045	9.60072516398055e-18	3.07223205247378e-16
SRRM1	301.820245898357	0.000517179163996088	3.10400664153738e-05	16.6616642205358	2.48998404773802e-62	7.96794895276167e-61
CLIC4	301.820245898357	0.000411093149900953	3.37363271880552e-05	12.1854743585279	3.71485506203117e-34	1.18875361984998e-32
SYF2	301.820245898357	0.000450731214776988	6.99285323112145e-05	6.44559809679724	1.1514542100626e-10	1.84232673610017e-09
RSRP1	301.820245898357	0.000740292259366201	5.40227012414611e-05	13.7033551146836	9.6939310224329e-43	3.10205792717853e-41
TMEM50A	301.820245898357	0.00123959339846231	0.000110863010006259	11.181307438724	5.03427877504831e-29	1.61096920801546e-27
LDLRAP1	301.820245898357	0.000865384515475619	0.000213901596469925	4.04571321466174	5.21640625043649e-05	0.000556416666713226
MAN1C1	301.820245898357	0.00437835497043464	0.000394861054718023	11.0883434011017	1.42909724961527e-28	4.57311119876886e-27
SELENON	301.820245898357	6.23515537152826e-05	2.43915326644042e-05	2.55627863050506	0.0105798364590789	0.0241824833350374
MTFR1L	301.820245898357	-0.000265448753647777	3.54083553035004e-05	-7.49678293082242	6.54031546726587e-14	2.09290094952508e-12
STMN1	301.820245898357	0.00119221816361416	0.000192304577118562	6.19963487857661	5.65942989008865e-10	6.03672521609456e-09
PAFAH2	301.820245898357	0.00021409361648085	6.59613621983552e-05	3.24574280071779	0.00117144622437219	0.00340784356181001
EXTL1	301.820245898357	-0.000650382988816578	8.01425504303005e-05	-8.115326818582	4.84479170679496e-16	1.55033334617439e-14
SLC30A2	301.820245898357	0.00158549450824566	0.000150948526700893	10.5035441080346	8.31966096946816e-26	2.66229151022981e-24
TRIM63	301.820245898357	-1.63394720957283e-06	1.05119363006308e-06	-1.55437320284635	0.12009542140028	0.202265972884683
PDIK1L	301.820245898357	-0.000259856355405654	0.000581402475779103	-0.446947452463865	0.654913000961594	0.806046770414269
CNKSR1	301.820245898357	-0.000428814359421011	6.31773830672317e-05	-6.78746631472022	1.14119892458331e-11	3.6518365586666e-10
CEP85	301.820245898357	-0.000322254328528792	3.2624350636882e-05	-9.87772391596606	5.20005865538435e-23	1.66401876972299e-21
DHDDS	301.820245898357	0.00156814498309549	0.000209533178053935	7.48399369331308	7.20974167575562e-14	2.3071173362418e-12
HMGN2	301.820245898357	0.000436956335440196	3.32369232170592e-05	13.1467143509819	1.77731155305011e-39	5.68739696976035e-38
ARID1A	301.820245898357	0.00013605106866349	5.86238537651549e-05	2.32074590675164	0.0203005615144382	0.0812022460577527
PIGV	301.820245898357	0.00575549696457056	0.000663407438401569	8.67565937825177	4.11161118993961e-18	1.31571558078068e-16
ZDHHC18	301.820245898357	0.0019233744611112	0.0002119790975054	9.07341565157007	1.15343289442539e-19	3.69098526216125e-18
GPN2	301.820245898357	0.000346424877572162	0.000182468673872358	1.89854439241717	0.0576244057132507	0.108469469577884
GPATCH3	301.820245898357	-0.000925668803467435	0.000245668740947662	-3.76795517368912	0.000164590248133293	0.000585209771140597
NUDC	301.820245898357	0.000317768374084726	3.7123025594621e-05	8.55987272036278	1.12992195269357e-17	3.61575024861943e-16
SLC9A1	301.820245898357	0.00190495792314515	0.000226679743952637	8.40374128684024	4.32474888844727e-17	1.38391964430313e-15
WDTC1	301.820245898357	-0.000286153099517892	3.24915809424379e-05	-8.80699218744821	1.28548648674009e-18	4.11355675756828e-17
TMEM222	301.820245898357	0.000659888984524914	0.000162493108682604	4.06102750987347	4.88572135026906e-05	0.000521143610695366
MAP3K6	301.820245898357	0.000632610818752247	5.8388201807949e-05	10.8345658739934	2.36082518125625e-27	7.55464058001999e-26
FCN3	301.820245898357	-0.000405700243352851	0.000242321050425263	-1.67422616665314	0.0940861587521762	0.200717138671309
AHDC1	301.820245898357	0.000176355937790901	3.71619340675318e-05	4.74560709005139	2.07881893353156e-06	6.65222058730098e-05
FGR	301.820245898357	0.00660226511439071	0.000505081139370585	13.071692050545	4.77905383011781e-39	1.5292972256377e-37
IFI6	301.820245898357	0.000595168989855701	6.16328041112599e-05	9.65669173158663	4.60494928292747e-22	1.47358377053679e-20
FAM76A	301.820245898357	0.00234649087339822	0.000349325993930775	6.717195153428	1.85255791379926e-11	5.92818532415762e-10
STX12	301.820245898357	0.000806634136553339	7.71027924931553e-05	10.4618018423256	1.29371714223062e-25	4.13989485513799e-24
PPP1R8	301.820245898357	0.000625917549795901	0.000199357834697052	3.13966868042612	0.001691390083884	0.0108248965368576
THEMIS2	301.820245898357	0.00417905075074828	0.000328418900992054	12.7247571261113	4.30812301280988e-37	1.37859936409916e-35
XKR8	301.820245898357	-0.00125300149570455	0.000486852441171872	-2.5736781614744	0.0100623825456269	0.0268330201216719
EYA3	301.820245898357	0.00111476842432152	0.000187659463428792	5.94037947222694	2.843630632605e-09	9.099618024336e-08
DNAJC8	301.820245898357	0.000359621107365395	7.98242471557265e-05	4.50516127842486	6.63225518919111e-06	4.24464332108231e-05
RP5.1092A3.4	301.820245898357	0.00234334890190274	0.000273417084263568	8.57060160748331	1.02945807176845e-17	3.29426582965903e-16
SESN2	301.820245898357	0.000892959989282368	0.000103658433943442	8.61444607362663	7.02805537282644e-18	7.49659239768154e-17
MED18	301.820245898357	-0.00155976289077937	0.000409184864701049	-3.81187826172146	0.000137914801224346	0.000735545606529846
PHACTR4	301.820245898357	0.000253854051301817	7.50007423002386e-05	3.38468718463617	0.000712594134157211	0.0228030122930308
RCC1	301.820245898357	0.000414400209926692	0.000107607339102275	3.85104039728021	0.000117617093568193	0.000418194110464685
TRNAU1AP	301.820245898357	0.00442660242880281	0.00029616339016616	14.9464875666074	1.64183476616644e-50	5.2538712517326e-49
TAF12	301.820245898357	0.00176560275122725	0.000185402248541798	9.52309243881257	1.68100718304982e-21	5.37922298575941e-20
GMEB1	301.820245898357	0.0023677266193222	0.000294413647667757	8.0421768422711	8.82563984427619e-16	2.82420475016838e-14
YTHDF2	301.820245898357	0.000180197936249363	7.27385355541738e-05	2.47733797328318	0.0132366493343053	0.0423572778697769
EPB41	301.820245898357	-0.000464895692089622	0.00010124472804057	-4.5918014803036	4.39436270398401e-06	0.000140619606527488
SRSF4	301.820245898357	0.000342112229578477	3.47438060127525e-05	9.84671136642046	7.0823476011697e-23	2.2663512323743e-21
MECR	301.820245898357	-0.000148106394628883	0.000131895429054067	-1.12290771326253	0.261476691301966	0.334690164866517
PTPRU	301.820245898357	0.000467284244020149	6.07372190223102e-05	7.69354032901151	1.43118567567994e-14	4.5797941621758e-13
LAPTM5	301.820245898357	0.00254837785452041	0.000199909196050127	12.7476769697048	3.21173780758239e-37	1.02775609842637e-35
SDC3	301.820245898357	0.00221620405954427	0.000267105792904401	8.29710219103135	1.06681607367508e-16	3.41381143576027e-15
PUM1	301.820245898357	0.00016452315585592	3.68189563531971e-05	4.46843615765969	7.8793521183765e-06	0.000126069633894024
NKAIN1	301.820245898357	-0.000711762078322274	0.000154883400813477	-4.59547036405428	4.31774160768957e-06	4.6055910482022e-05
