Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TACC2	405.489772593126	-1.48556020677672e-06	5.2395626713169e-06	-0.283527519368967	0.776772489347632	0.828557321970807
PLEKHA1	NA	NA	NA	NA	NA	NA
HTRA1	405.489772593126	-4.30801007273465e-05	7.82947188507133e-05	-0.550229969016027	0.582161650631143	0.665327600721306
C10orf88	405.489772593126	-0.00193095750226888	0.000649011168051902	-2.97523000731238	0.00292768941784886	0.0468430306855818
IKZF5	405.489772593126	-0.000704714362905455	0.000190711193657885	-3.69519140113838	0.000219721204865999	0.000540852196593228
ACADSB	405.489772593126	-1.63345819909439e-06	4.28880532921492e-05	-0.0380865549659582	0.969618671116052	0.999999923376969
BUB3	405.489772593126	-0.000470948794675817	0.000112500838489876	-4.18618030760898	2.83688023235515e-05	8.25274249412407e-05
CPXM2	405.489772593126	5.81788877469516e-05	0.000218109724641941	0.266741374518999	0.789668295427652	0.861069021498563
CHST15	405.489772593126	-8.14476838371218e-05	5.65877007515945e-05	-1.43931778028332	0.150060507447429	0.321007824642791
OAT	405.489772593126	-0.000123703317270569	6.88423109656264e-05	-1.79690826085625	0.0723501849689488	0.128622551055909
LHPP	405.489772593126	-0.00187706579465426	0.000380089041709277	-4.93848963972498	7.87299602842528e-07	6.29839682274022e-06
FAM53B	405.489772593126	-6.13571418809865e-05	1.4491890560811e-05	-4.23389492375195	2.29678291589646e-05	9.18713166358583e-05
METTL10	NA	NA	NA	NA	NA	NA
FAM175B	NA	NA	NA	NA	NA	NA
ZRANB1	405.489772593126	-0.000200523264943786	3.62730050567446e-05	-5.52816797588433	3.23592145531792e-08	2.58873716425434e-07
CTBP2	NA	NA	NA	NA	NA	NA
RP11.59C5.3	405.489772593126	-0.000301614294229533	0.000140740249969261	-2.14305640565089	0.0321085694061469	0.0604396600586294
EDRF1	405.489772593126	-0.000840525073749826	0.000238092731679231	-3.53024247242548	0.000415178981307879	0.00123034332172979
UROS	405.489772593126	1.18455237399734e-05	7.85755009783401e-05	0.150753397591938	0.880170249344965	0.938848265967962
BCCIP	405.489772593126	-0.000378474586627391	8.02917126876648e-05	-4.71374409585282	2.43206067987882e-06	3.89129708780611e-05
DHX32	405.489772593126	-0.000642436813443049	0.000118565956256315	-5.41839187004264	6.01374922028439e-08	9.62199875245502e-07
DOCK1	405.489772593126	-0.000583346629038324	0.000194396850149223	-3.00080288641783	0.00269268808601672	0.00410314375012072
PTPRE	405.489772593126	-0.000673514766669526	0.000525096986170213	-1.28264831908824	0.1996153136528	0.266153751537066
MGMT	405.489772593126	0.000614954728879095	0.000312213081810664	1.96966355577639	0.0488769423984646	0.0868923420417149
EBF3	NA	NA	NA	NA	NA	NA
