Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CPTP	520.380668026846	-1.51110786070507e-05	4.93888278155744e-05	-0.305961475001549	0.759633978505225	0.810276243738907
DVL1	520.380668026846	3.52315553677729e-06	1.39768650020471e-05	0.252070513399198	0.800986561086555	0.943251296958917
MXRA8	520.380668026846	-1.62657927483842e-05	5.10117089384151e-05	-0.318863905697051	0.749829715779777	0.82739830706734
AURKAIP1	520.380668026846	-1.03734606909386e-05	3.5296907121065e-05	-0.293891491834075	0.768840819701762	0.911218749276162
CCNL2	520.380668026846	2.98156652127334e-05	2.47129374140746e-05	1.2064800194797	0.227632458601573	0.26015138125894
RP4.758J18.2	520.380668026846	0.000148536718775467	0.00041751467769164	0.355764064623305	0.72201726291835	0.7855669438343
MRPL20	NA	NA	NA	NA	NA	NA
VWA1	NA	NA	NA	NA	NA	NA
ATAD3B	520.380668026846	0.000358850298318474	0.000224134588177567	1.60104828637238	0.109366224760064	0.1391933441006
ATAD3A	520.380668026846	6.23999318682508e-05	0.00010220043045715	0.610564276384464	0.541488078665446	0.684286577740541
SSU72	520.380668026846	-1.8889180649726e-05	2.1866677002447e-05	-0.863834072621653	0.387679047484097	0.459471463684855
RP11.345P4.9	520.380668026846	-0.000333355660925691	0.000176250302086414	-1.89137639470399	0.0585741173355377	0.081494424119009
MIB2	NA	NA	NA	NA	NA	NA
CDK11B	520.380668026846	-5.7621067203915e-05	3.68716393507435e-05	-1.56274763527033	0.118111965279531	0.1511833155578
SLC35E2B	520.380668026846	1.93198837920073e-05	6.64843658419502e-05	0.290592886723706	0.77136270099869	0.881557372569931
CDK11A	520.380668026846	-0.000144801590661293	0.0001231279287045	-1.17602555476109	0.239584664407461	0.30666837044155
RP1.283E3.4	520.380668026846	0.000426250383763355	0.000590029728914472	0.72242187617828	0.470035141092227	0.752056225747563
NADK	520.380668026846	0.000102976900468071	9.52011560218073e-05	1.08167699607012	0.279396078299906	0.331136092799889
GNB1	520.380668026846	-2.20754145758103e-06	4.54927191620142e-05	-0.0485251595913463	0.961297713602253	0.992307317266842
CALML6	520.380668026846	-5.22997000513995e-05	5.05200269801553e-05	-1.03522708077617	0.300562874585969	0.437162497338822
TMEM52	520.380668026846	-3.88849464700696e-05	2.23549690623616e-05	-1.73943190713419	0.0819588199130392	0.119212828964421
FAAP20	520.380668026846	1.90950897988272e-05	0.000262530918639941	0.0727346321635203	0.942017289043375	0.999999915491258
SKI	520.380668026846	3.56436407378858e-05	4.2898064482896e-05	0.830891583747266	0.406034878583155	0.482335065431261
RER1	520.380668026846	-1.49800917586659e-05	5.36242003448248e-05	-0.279353196175197	0.779973785825911	0.89139861237247
PEX10	520.380668026846	0.000365374179662964	0.00024205210637177	1.50948564397858	0.131174721270913	0.233199504481623
PANK4	520.380668026846	0.000176171423252972	8.67067103919207e-05	2.03180840856104	0.0421730556249989	0.269907555999993
TNFRSF14	520.380668026846	0.000142608561700849	0.000204597057837561	0.697021566234215	0.485789297375315	0.575750278370744
MEGF6	520.380668026846	7.53279610023536e-05	0.000114138338007076	0.659970719020665	0.509272619937052	0.60358236436984
TPRG1L	520.380668026846	9.93426606498128e-06	5.06098229184889e-05	0.196291263081106	0.844382199424074	0.968282466084763
WRAP73	520.380668026846	0.000304213259495439	0.000229322750978943	1.32657251928472	0.18465013134183	0.24620017512244
TP73.AS1	520.380668026846	0.000215419004776282	0.000127454290282615	1.69016675938185	0.0909960558019811	0.132357899348336
LRRC47	520.380668026846	4.99343262021269e-05	2.72531893405409e-05	1.83223789253342	0.0669159856906963	0.185001804131085
CEP104	NA	NA	NA	NA	NA	NA
C1orf174	520.380668026846	-7.16217684697605e-05	0.000248014565498137	-0.288780492895279	0.772749360837226	0.824265984893041
NPHP4	520.380668026846	0.000239200099919888	0.000174272708474116	1.37256201509839	0.169888547360638	0.319790206796495
KCNAB2	520.380668026846	3.60266767902201e-05	3.11008412770124e-05	1.15838270962942	0.246707891955466	0.394732627128745
RPL22	520.380668026846	-4.28230188869053e-07	1.73349950667231e-05	-0.0247032195406331	0.980291687043351	0.999999896340126
RNF207	520.380668026846	0.000865482955237951	0.000311146576349397	2.78159241021528	0.0054092928142784	0.0173097370056909
ICMT	520.380668026846	6.95363841791181e-06	1.18973364448866e-05	0.584470183735992	0.558904019713421	0.705155343290423
GPR153	520.380668026846	-0.000346293614175656	0.000270140744059243	-1.28190071949943	0.199877475543536	0.397365430566656
ACOT7	520.380668026846	0.000628537405339282	0.000675532295960886	0.930432799582501	0.352147042804244	0.450748214789432
PLEKHG5	NA	NA	NA	NA	NA	NA
NOL9	520.380668026846	5.21811505028704e-05	0.000138042306320085	0.378008393904081	0.705424358400633	0.836058498845194
ZBTB48	520.380668026846	0.000291516305103095	0.000244502856653255	1.19228179618577	0.233150769882972	0.286954793702119
KLHL21	NA	NA	NA	NA	NA	NA
PHF13	520.380668026846	0.000105166515736056	0.000145516985319879	0.722709555210177	0.469858343872415	0.556869148293233
THAP3	520.380668026846	-0.000308288050164246	0.000249399725612078	-1.23612024595314	0.216413870277602	0.314783811312876
DNAJC11	520.380668026846	-1.71650823980754e-05	9.10940368045063e-05	-0.188432558268471	0.850537579002662	0.934577795644062
CAMTA1	520.380668026846	-0.000367779387119219	0.000128903189458195	-2.85314419809988	0.00432889736404192	0.00989462254638153
VAMP3	520.380668026846	-1.45534682289798e-05	5.22867216546704e-05	-0.278339658108587	0.780751635642436	0.982884621603227
PER3	520.380668026846	6.96104975609652e-05	7.50247762611859e-05	0.92783345755845	0.353493965854303	0.514173041242623
PARK7	520.380668026846	6.68441863439716e-08	1.6665114634121e-05	0.00401102469509039	0.996799673904102	0.999999893537675
ERRFI1	520.380668026846	3.9195053981302e-06	2.45844668709723e-06	1.59430156395138	0.110868507575802	0.154251836627202
RERE	520.380668026846	-1.14771944730587e-05	4.76870379123479e-06	-2.4067744560177	0.0160941059259121	0.0515011389629187
ENO1	520.380668026846	1.74448114815543e-05	9.42964997301766e-06	1.84999565535004	0.0643141757870511	0.0823221450074254
SLC2A5	NA	NA	NA	NA	NA	NA
GPR157	520.380668026846	8.33223508354355e-05	5.3015489201558e-05	1.57166051073592	0.11602930495913	0.24752918391281
H6PD	520.380668026846	-7.03438233149215e-06	1.04990264704352e-05	-0.670003295191287	0.502855689593256	0.574692216678007
SPSB1	520.380668026846	1.34773171663041e-05	2.62018458766773e-05	0.514365179832633	0.606996698995685	0.708551929769924
RP13.392I16.1	520.380668026846	-0.00019353193639488	0.000108019610500318	-1.79163705088818	0.0731911240707329	0.167715041675632
SLC25A33	520.380668026846	-0.000135820240803129	5.08446145486114e-05	-2.67128076412643	0.00755624146409925	0.0134333181583987
TMEM201	NA	NA	NA	NA	NA	NA
CLSTN1	520.380668026846	2.14462194302118e-05	6.11048482284193e-05	0.350974105197718	0.725607775225977	0.810940366382718
CTNNBIP1	520.380668026846	-0.000240397145783967	0.00019099233957075	-1.2586742815144	0.208148004525181	0.246693931289103
LZIC	520.380668026846	-0.000320839553001901	0.000277707726945254	-1.1553137412887	0.247961970821113	0.495923941642226
NMNAT1	520.380668026846	-1.00309529798974e-05	0.000117915688536007	-0.0850688581344659	0.932206648144343	0.962277830342547
RBP7	520.380668026846	0.000250421223011071	0.000206734405168308	1.21131856503128	0.225773336258568	0.288989870410967
UBE4B	520.380668026846	-1.50182682154917e-05	2.18843236300728e-05	-0.686256905598584	0.492551118953408	0.60621676178881
KIF1B	520.380668026846	-1.30188296052313e-05	4.68082348631176e-06	-2.78131180193027	0.00541397109396286	0.00962483750037841
PGD	520.380668026846	9.33733715999444e-05	7.47200908473988e-05	1.24964210483418	0.211430315028847	0.294163916561874
DFFA	520.380668026846	0.000187933408372761	0.000119345289974712	1.57470318612977	0.11532497205237	0.167745413894356
PEX14	520.380668026846	0.000197936008641554	0.000185430651181908	1.06743953806956	0.285773402454566	0.537926404620359
CASZ1	520.380668026846	4.90810995300701e-05	5.82130140768622e-05	0.843129329556193	0.399156117085336	0.608237892701464
C1orf127	520.380668026846	-1.82754325873094e-05	0.000142518268290463	-0.128232210554669	0.897965210148631	0.942275659131688
TARDBP	520.380668026846	2.15885507401925e-05	2.26629883072779e-05	0.952590649012497	0.340797516923504	0.5140978640575
RP4.635E18.8	520.380668026846	-0.000619815587519916	0.000530563025494216	-1.16822235575606	0.242717085103994	0.277390954404565
SRM	520.380668026846	9.54205684951104e-05	4.70327165480783e-05	2.02881261169698	0.0424773802481768	0.0679638083970829
EXOSC10	520.380668026846	-1.2755865705961e-05	8.21692875185445e-05	-0.155238850076219	0.876633021589226	0.90491150615662
MTOR	520.380668026846	-3.19884335335737e-05	2.78817669217966e-05	-1.14728860704185	0.251262361078958	0.30924598286641
UBIAD1	520.380668026846	-1.93751954751103e-05	0.000106881106222435	-0.181278021531585	0.856149356492584	0.883767077669764
FBXO44	520.380668026846	0.000374613749930796	0.000325411463513324	1.15120022474395	0.249649872783381	0.307941772311065
FBXO6	520.380668026846	-8.41039667368122e-05	0.000232853372667138	-0.361188527241296	0.717958518012097	0.820524020585254
MAD2L2	NA	NA	NA	NA	NA	NA
AGTRAP	520.380668026846	9.70473682488665e-05	4.86361221310202e-05	1.99537635807871	0.0460018474741962	0.0613357966322616
MTHFR	520.380668026846	6.83097637721523e-05	7.10334520948905e-05	0.961656258531548	0.336222301485993	0.413812063367375
CLCN6	520.380668026846	-0.000146288597429207	8.16263758217322e-05	-1.79217312978214	0.0731052374478505	0.0866432443826376
KIAA2013	520.380668026846	-6.50690155404844e-05	4.85797292431502e-05	-1.3394272992919	0.180431607170636	0.26244597406638
PLOD1	520.380668026846	-5.99447831912908e-05	5.76980367206356e-05	-1.03893973865235	0.298832763323196	0.637509895089484
MFN2	520.380668026846	2.39046161824254e-05	7.88108149129374e-06	3.03316444688878	0.002420036831675	0.00484007366335
MIIP	520.380668026846	6.0810626278281e-05	0.000116231069798964	0.5231873575926	0.60084387834052	0.640900136896555
TNFRSF1B	NA	NA	NA	NA	NA	NA
VPS13D	520.380668026846	-2.96481502970016e-05	2.08329549902497e-05	-1.42313705909112	0.154696427148039	0.309392854296079
DHRS3	520.380668026846	-4.97608945452925e-05	4.13312010631988e-05	-1.20395471859635	0.228607080705959	0.295297226173839
LRRC38	520.380668026846	5.40941451437704e-05	3.67543991404723e-05	1.47177334982479	0.141082092511613	0.205210316380529
PDPN	520.380668026846	5.46630312340733e-05	6.40605651601561e-05	0.853302356877616	0.393491653408878	0.524655537878504
PRDM2	520.380668026846	5.91047136891851e-05	3.94980776560836e-05	1.49639469049152	0.134550832357401	0.331389270597582
EFHD2	520.380668026846	0.000362072140927953	0.000279558384471493	1.2951575092711	0.195265899378353	0.231426251115085
CASP9	520.380668026846	1.40736801423219e-05	0.000226194305074394	0.0622194273975779	0.950388091636498	0.999999913959609
DNAJC16	NA	NA	NA	NA	NA	NA
AGMAT	520.380668026846	-0.000186307859079006	7.74802649420951e-05	-2.40458469286655	0.0161908540713563	0.0235503331947
DDI2	520.380668026846	3.52944889742732e-05	1.46506020542928e-05	2.40908113151101	0.0159927423142292	0.0465243412777577
PLEKHM2	520.380668026846	-1.01332437778485e-05	1.19784657542699e-05	-0.845955065174882	0.397577812036878	0.471203332784448
SLC25A34	520.380668026846	5.09898288483468e-05	2.79363908514679e-05	1.82521175048879	0.0679690812762409	0.0945656782973786
FBLIM1	520.380668026846	0.000121792576869294	0.000164156335515584	0.741930407295984	0.458129501507397	0.54296829808284
UQCRHL	520.380668026846	0.000145132053117957	0.000314352828228779	0.461685215099553	0.644307075122722	0.687260880130904
FLJ37453	520.380668026846	-0.000616816141327106	0.000330219265401226	-1.86789871444253	0.0617761901216727	0.123552380243345
SPEN	520.380668026846	-1.14976854699237e-05	2.0943372737021e-05	-0.548989201228301	0.583012860663959	0.666300412187381
ZBTB17	520.380668026846	-0.000119222327466777	9.01275721848691e-05	-1.32281747501452	0.185896084402822	0.258638030473491
HSPB7	520.380668026846	1.00302870546861e-06	1.17937467708103e-06	0.850475022874939	0.395061041205963	0.630351850416106
EPHA2	NA	NA	NA	NA	NA	NA
FBXO42	520.380668026846	-5.28292081333787e-05	7.32835417255969e-05	-0.720887758552835	0.470978575102121	0.602852576130715
SZRD1	520.380668026846	-5.38651231845678e-05	3.00314510613358e-05	-1.79362372715706	0.0728732467704171	0.122733889297545
NECAP2	520.380668026846	0.000230796522096314	0.000297307090967305	0.776290001511247	0.437577775288194	0.500088886043651
NBPF1	520.380668026846	-0.00014936650005291	0.000249321382752945	-0.59909221745701	0.549111391161806	0.713675025589732
CROCCP2	520.380668026846	3.71989117163154e-05	0.000104958318927293	0.354416039590764	0.723027115832896	0.826316703809024
CROCC	520.380668026846	-7.90020855258794e-05	0.000110831518300422	-0.712812444847458	0.475961823711988	0.525199253751159
ATP13A2	520.380668026846	-3.92036165159507e-05	9.58503897239313e-05	-0.409008420611175	0.682533481577347	0.704550690660487
SDHB	520.380668026846	1.64228315158073e-05	1.85749261725792e-05	0.884139800245942	0.376620750517327	0.430423714876945
PADI2	520.380668026846	8.67205229588942e-06	2.96004636193465e-06	2.92970150988496	0.00339287744975375	0.01551029691316
RCC2	520.380668026846	0.000229747835738695	0.000162617818808066	1.41280849431304	0.157712040002771	0.198786763448112
ARHGEF10L	NA	NA	NA	NA	NA	NA
PAX7	520.380668026846	-0.000683969809406795	0.000268732237268702	-2.54517216229217	0.0109223872231421	0.0339022866135497
ALDH4A1	520.380668026846	6.64342544598047e-05	3.01455187618953e-05	2.20378541117625	0.0275394390463087	0.0400573658855399
IFFO2	520.380668026846	4.78678995823367e-05	5.44602486423217e-05	0.878951175869916	0.379427749073021	0.484666646294034
UBR4	520.380668026846	-1.00057653876953e-05	7.2944357615378e-06	-1.37169833483953	0.170157367007184	0.217801429769196
EMC1	NA	NA	NA	NA	NA	NA
MRTO4	520.380668026846	0.000199169473922912	9.32518337456094e-05	2.13582367148131	0.0326937889227595	0.0498191069299192
AKR7A2	520.380668026846	0.000252818690420003	0.000112919704184191	2.2389244839644	0.0251608301057641	0.0447303646324696
PQLC2	520.380668026846	-7.64927486878737e-06	0.000196675311173721	-0.0388929084344036	0.968975770542415	0.999999931943177
CAPZB	520.380668026846	-1.32305800229489e-05	1.76338712597091e-05	-0.750293558804581	0.45307792112894	0.659022430733004
MINOS1	520.380668026846	3.46134444064625e-05	5.58089600894008e-05	0.620213033015039	0.535117542097702	0.65860620565871
NBL1	520.380668026846	9.77705736338152e-05	8.14562502461395e-05	1.20028326050338	0.230029348660377	0.272627376190077
TMCO4	520.380668026846	0.000250521854949444	0.000581324032186468	0.430950452894893	0.666504397269726	0.710938023754375
OTUD3	520.380668026846	-0.000181627940144549	0.000235130268342278	-0.77245665317812	0.439844010679492	0.611956884423642
PLA2G2A	520.380668026846	3.43490567942507e-07	2.01724973114997e-05	0.0170276670576971	0.986414543849143	0.99999998173729
CAMK2N1	520.380668026846	-9.69327146891093e-05	0.000389552018183031	-0.248831247598788	0.803491319066608	0.857057407004381
MUL1	520.380668026846	6.75768469566717e-06	7.56918818216693e-05	0.0892788570323608	0.928860296604861	0.958823531979212
PINK1	520.380668026846	1.83115274420816e-05	2.19911207154899e-05	0.832678228589936	0.405026226354414	0.446925491149698
DDOST	520.380668026846	7.53546092064474e-05	4.51886605471153e-05	1.66755571628152	0.095403955326421	0.132735937845455
HP1BP3	520.380668026846	-1.29147592899447e-05	2.13770301530461e-05	-0.604141884886868	0.545749314567948	0.728392927099633
EIF4G3	NA	NA	NA	NA	NA	NA
ECE1	520.380668026846	-3.27299145933346e-05	3.36661669508801e-05	-0.972190111249924	0.330955979185616	0.407330435920758
USP48	520.380668026846	-0.000142043014846024	0.000106270311740648	-1.33661991312003	0.181346735643565	0.386873036039605
HSPG2	520.380668026846	-1.18949585807794e-06	1.26227463753527e-05	-0.0942343149982452	0.924923026620583	0.954759253285763
LINC00339	520.380668026846	0.000212914590237638	0.00025190690940873	0.845211394706823	0.397992821432011	0.707542793656908
CDC42	520.380668026846	7.35865130647338e-05	4.46174648883621e-05	1.64927597856255	0.0990911085381361	0.198182217076272
ZBTB40	520.380668026846	-0.000224739168073423	8.29070370287401e-05	-2.71073694257721	0.00671338637056575	0.017902363654842
C1QA	520.380668026846	-0.000173441210553724	0.000176160216661472	-0.984565152340989	0.324837713888777	0.384992846090402
C1QC	520.380668026846	-7.10211995596144e-05	0.000161802319223624	-0.438938081359992	0.660706402450631	0.755093031372149
C1QB	520.380668026846	-9.82131073812224e-05	0.000111779192407534	-0.87863497012171	0.379599228468681	0.433827689678492
KDM1A	520.380668026846	2.47308637845798e-05	5.48964017290929e-05	0.450500634023768	0.652349497122286	0.719833927859074
LUZP1	NA	NA	NA	NA	NA	NA
LINC01355	NA	NA	NA	NA	NA	NA
HNRNPR	520.380668026846	5.25596057592529e-05	4.42796916418654e-05	1.1869912325577	0.235231078798158	0.358447358168622
ZNF436	520.380668026846	-9.90087407861938e-05	0.000180576002423623	-0.548294011703305	0.583490038542963	0.802356686360495
ZNF436.AS1	520.380668026846	0.000773419821571752	0.000458948555967163	1.68519937913714	0.0919501108220777	0.127930588969847
TCEA3	520.380668026846	-1.73805945204567e-05	8.57976851381553e-06	-2.02576497168539	0.04278887507533	0.08054376484768
ASAP3	520.380668026846	-1.6519615270071e-05	2.58209273191059e-05	-0.6397762197273	0.522318094847347	0.596934965539825
ID3	520.380668026846	-2.5467459845168e-05	7.51083510274528e-05	-0.339076274432645	0.734552271085056	0.87058046943414
RPL11	520.380668026846	-9.28751345321977e-06	9.0092030313923e-06	-1.03089179152226	0.302591566349668	0.34581893297105
ELOA	NA	NA	NA	NA	NA	NA
PITHD1	520.380668026846	1.56843362950397e-05	6.28107793967375e-05	0.249707716504698	0.802813390306767	0.856334282993884
LYPLA2	520.380668026846	1.75212198900623e-05	0.000107409616939618	0.163125243244393	0.870419824763397	0.898497883626732
GALE	520.380668026846	0.000956647284161274	0.000657345342956736	1.45531917798075	0.145580919748179	0.194107892997572
HMGCL	NA	NA	NA	NA	NA	NA
FUCA1	520.380668026846	-3.61869042171505e-05	0.000117973661717449	-0.306737145311464	0.759043453933635	0.783528726641172
PNRC2	NA	NA	NA	NA	NA	NA
SRSF10	520.380668026846	0.000153462867155554	5.51949323493973e-05	2.780379658482	0.00542953795124144	0.00723938393498859
MYOM3	520.380668026846	-2.09838345549433e-06	2.85299650224318e-06	-0.735501587136356	0.462034073741674	0.616045431655565
IFNLR1	520.380668026846	-0.000324009934052849	0.000364058733084741	-0.889993576880986	0.373469335008812	0.619587926530869
NIPAL3	520.380668026846	0.000447308822385218	0.000341816133332264	1.30862407816898	0.190661720628369	0.244047002404312
SRRM1	520.380668026846	6.58500242711763e-05	2.85111263096999e-05	2.30962549693357	0.020908896757933	0.0290906389675589
CLIC4	520.380668026846	1.75010838493404e-05	2.97687500870769e-05	0.587901198342146	0.556598612066379	0.614177778831867
SYF2	520.380668026846	-8.04088081689235e-05	5.63082059514141e-05	-1.42801225523514	0.153288331121107	0.2132707215598
RSRP1	520.380668026846	3.25888930907488e-05	4.80089871374754e-05	0.678808178090269	0.497259411335476	0.568296470097687
TMEM50A	520.380668026846	4.95410674449142e-05	9.51076750286683e-05	0.52089452749193	0.602440247893183	0.621873804276834
TMEM57	NA	NA	NA	NA	NA	NA
LDLRAP1	520.380668026846	-0.000301603093136814	0.000169229607764309	-1.78221232750752	0.0747146132624303	0.162713515393223
MAN1C1	520.380668026846	0.000217028172889472	0.000333539260725333	0.650682538593841	0.515251437229767	0.634155615052021
SELENON	520.380668026846	-6.86081483180074e-06	1.93149661865062e-05	-0.355207188330148	0.722434379911324	0.770596671905413
MTFR1L	520.380668026846	1.85322567029696e-05	2.86005566848827e-05	0.647968391215444	0.517005394536434	0.63631433173715
STMN1	520.380668026846	-0.000192203997313116	0.000155973295984361	-1.23228784837879	0.217841577416979	0.316860476242879
PAFAH2	520.380668026846	-1.57611323152412e-05	5.21498143748177e-05	-0.302227965797937	0.762478286827103	0.813310172615577
EXTL1	520.380668026846	4.13210926599526e-05	6.48854966736627e-05	0.636830952651474	0.524234962072704	0.621315510604686
SLC30A2	520.380668026846	4.59241475189969e-05	0.000122854443977094	0.373809412442249	0.708546116234857	0.731402442565013
TRIM63	520.380668026846	8.12334700785681e-07	8.27914465690206e-07	0.98118191485936	0.326503040930331	0.360279217578297
PDIK1L	520.380668026846	-0.000344595216737204	0.000457738526817972	-0.752821090094167	0.45155743154598	0.656810809521425
FAM110D	NA	NA	NA	NA	NA	NA
CNKSR1	520.380668026846	2.32794465728057e-05	5.08977442640273e-05	0.457376783773475	0.647400248490897	0.803192418889602
CEP85	520.380668026846	-2.22629134733733e-05	2.69401312452576e-05	-0.826384744405887	0.4085858745937	0.522989919479936
SH3BGRL3	NA	NA	NA	NA	NA	NA
UBXN11	NA	NA	NA	NA	NA	NA
DHDDS	520.380668026846	0.000132330582102864	0.000169127812404798	0.782429455104273	0.433962228915808	0.514325604640958
HMGN2	520.380668026846	0.000106777080702997	2.93056279478605e-05	3.64356910873812	0.000268883413778491	0.000430213462045586
ARID1A	520.380668026846	2.45758829414602e-06	4.62850109157856e-05	0.0530968502657922	0.957654741038478	0.988546829459074
PIGV	520.380668026846	0.000484936129048446	0.000539237688322947	0.899299399039817	0.368493207396016	0.453530101410482
ZDHHC18	520.380668026846	6.92999798426631e-05	0.000173850879751152	0.398617366457151	0.690175163409504	0.712438878358198
GPN2	520.380668026846	-8.24345978844952e-05	0.000143898667172813	-0.572865610947572	0.566735690530233	0.671686744332128
GPATCH3	520.380668026846	-0.000363264513952663	0.00019452592680449	-1.86743494772172	0.0618408732657077	0.0958950228012544
NUDC	520.380668026846	1.88828973577811e-05	3.01372274098623e-05	0.62656385409899	0.530945168202654	0.629268347499442
SLC9A1	520.380668026846	0.000532139728103477	0.000182612893441432	2.91403152359637	0.00356793875884451	0.00761160268553496
WDTC1	520.380668026846	3.71116575359591e-05	2.67703245594661e-05	1.38629837877092	0.165655811708622	0.265049298733795
TMEM222	520.380668026846	0.000112873532281268	0.000128779506544509	0.876486758723966	0.380765471684012	0.580214052089923
MAP3K6	520.380668026846	3.06917320979604e-05	4.93000186774911e-05	0.622550110959154	0.533580204041495	0.609805947475994
FCN3	520.380668026846	0.000162973783136122	0.0001908397599196	0.853982331589509	0.393114779140844	0.599032044405096
WASF2	NA	NA	NA	NA	NA	NA
AHDC1	520.380668026846	-5.38448214810196e-05	3.00445025765628e-05	-1.79216884499273	0.0731059235982936	0.301888162780881
FGR	520.380668026846	0.000621272141847367	0.000435822661809723	1.42551591802863	0.154008122095086	0.189548457963183
IFI6	520.380668026846	8.83943396897477e-06	4.87155592291537e-05	0.181449912694112	0.856014444359243	0.989307285232752
FAM76A	520.380668026846	0.000431339968296792	0.000281817712620504	1.5305637260552	0.125877252475038	0.183094185418236
STX12	520.380668026846	7.57525063115758e-05	6.30614144718404e-05	1.20124971737516	0.22965434894813	0.43229053919648
PPP1R8	520.380668026846	-2.49061682811405e-05	0.000157738580849773	-0.157895222252954	0.874539362928894	0.999999897735421
THEMIS2	520.380668026846	0.00030912528260815	0.000282359565700998	1.09479302335907	0.273607323607487	0.312694084122842
RPA2	NA	NA	NA	NA	NA	NA
XKR8	520.380668026846	-6.82080527129376e-05	0.000384848160520318	-0.177233672159742	0.859324847754308	0.916613170937928
EYA3	520.380668026846	0.000181324591880046	0.00014991174377813	1.20954227674389	0.226454579238312	0.329388478892091
DNAJC8	520.380668026846	-5.25086180810064e-05	6.3350278877325e-05	-0.828861672143339	0.407182685660113	0.592265724596528
ATPIF1	NA	NA	NA	NA	NA	NA
RP5.1092A3.4	520.380668026846	0.000304117903463806	0.000220920757434203	1.37659270679615	0.168638207019405	0.22485094269254
SESN2	520.380668026846	0.000111557851447176	8.31824550334245e-05	1.34112237252855	0.179880724608178	0.250268834237465
MED18	520.380668026846	-0.000486990656328528	0.000323942174929472	-1.50332588349928	0.132755028670825	0.212408045873321
PHACTR4	520.380668026846	2.45723328732249e-05	5.95767369306136e-05	0.412448451177231	0.680010756567839	0.876039279657587
RCC1	520.380668026846	6.99157979761271e-05	8.51136334481217e-05	0.821440645213931	0.41139531982975	0.506332701328924
TRNAU1AP	520.380668026846	0.000452661550257099	0.000267102248442597	1.69471261622262	0.0901299511756724	0.115366337504861
SNHG12	NA	NA	NA	NA	NA	NA
TAF12	520.380668026846	9.37565411878574e-05	0.000152546973232934	0.614607679201176	0.538813841813913	0.574734764601507
GMEB1	520.380668026846	-6.35607843674718e-05	0.000238060311470418	-0.266994460247819	0.789473426399455	0.858717723484055
YTHDF2	520.380668026846	-3.96496256133901e-05	5.7419608658503e-05	-0.690524135216629	0.489864637549345	0.628931536907515
EPB41	520.380668026846	4.2110023222413e-06	8.06789515736802e-05	0.0521945593008307	0.958373668075399	0.999999909325201
SRSF4	520.380668026846	-3.08934657520972e-05	2.87880998580744e-05	-1.07313320102412	0.283211356394448	0.348567823254705
MECR	520.380668026846	0.000304491737524891	0.000103417930215498	2.94428380930079	0.00323703010410323	0.0094168148483003
PTPRU	520.380668026846	0.000136872690069991	4.93467916862528e-05	2.77368974542922	0.00554245082042603	0.0110849016408521
LAPTM5	520.380668026846	9.36348523506468e-05	0.00016812264835932	0.556943714986727	0.577565885705514	0.673465385110196
SDC3	520.380668026846	8.09776946902095e-06	0.000220757623795076	0.0366817205667058	0.970738783708133	0.99999993861088
